date,Real Lower Band,Real Upper Band,Real Middle Band
2020-01-09 11:23:00,307.9205,310.0167,308.9686
2020-01-09 11:24:00,307.941,310.0307,308.9858
2020-01-09 11:25:00,307.9701,310.0378,309.004
2020-01-09 11:26:00,308.0002,310.04,309.0201
2020-01-09 11:27:00,308.0319,310.0413,309.0366
2020-01-09 11:28:00,308.0815,310.034,309.0578
2020-01-09 11:29:00,308.1176,310.0356,309.0766
2020-01-09 11:30:00,308.1414,310.0578,309.0996
2020-01-09 11:31:00,308.1623,310.0923,309.1273
2020-01-09 11:32:00,308.19,310.1162,309.1531
2020-01-09 11:33:00,308.2185,310.1411,309.1798
2020-01-09 11:34:00,308.258,310.152,309.205
2020-01-09 11:35:00,308.2954,310.1625,309.2289
2020-01-09 11:36:00,308.3268,310.1768,309.2518
2020-01-09 11:37:00,308.3759,310.1867,309.2813
2020-01-09 11:38:00,308.4485,310.1779,309.3132
2020-01-09 11:39:00,308.5027,310.1806,309.3417
2020-01-09 11:40:00,308.5519,310.1847,309.3683
2020-01-09 11:41:00,308.5917,310.1819,309.3868
2020-01-09 11:42:00,308.631,310.1798,309.4054
2020-01-09 11:43:00,308.6623,310.1851,309.4237
2020-01-09 11:44:00,308.6874,310.1958,309.4416
2020-01-09 11:45:00,308.7264,310.1941,309.4602
2020-01-09 11:46:00,308.7641,310.1911,309.4776
2020-01-09 11:47:00,308.8153,310.1813,309.4983
2020-01-09 11:48:00,308.8586,310.1783,309.5184
2020-01-09 11:49:00,308.9044,310.1808,309.5426
2020-01-09 11:50:00,308.9243,310.2099,309.5671
2020-01-09 11:51:00,308.9315,310.2441,309.5878
2020-01-09 11:52:00,308.9462,310.2687,309.6075
2020-01-09 11:53:00,308.9599,310.2967,309.6283
2020-01-09 11:54:00,308.9816,310.3079,309.6448
2020-01-09 11:55:00,308.9993,310.3118,309.6556
2020-01-09 11:56:00,309.0189,310.316,309.6674
2020-01-09 11:57:00,309.0323,310.3145,309.6734
2020-01-09 11:58:00,309.0418,310.3184,309.6801
2020-01-09 11:59:00,309.0495,310.3284,309.689
2020-01-09 12:00:00,309.0579,310.3362,309.6971
2020-01-09 12:01:00,309.0737,310.3431,309.7084
2020-01-09 12:02:00,309.1012,310.3413,309.7212
2020-01-09 12:03:00,309.1232,310.3347,309.729
2020-01-09 12:04:00,309.1542,310.3225,309.7384
2020-01-09 12:05:00,309.1911,310.3103,309.7507
2020-01-09 12:06:00,309.2144,310.3073,309.7609
2020-01-09 12:07:00,309.2369,310.302,309.7694
2020-01-09 12:08:00,309.2653,310.2918,309.7785
2020-01-09 12:09:00,309.2862,310.2822,309.7842
2020-01-09 12:10:00,309.2968,310.2768,309.7868
2020-01-09 12:11:00,309.3059,310.2718,309.7888
2020-01-09 12:12:00,309.3018,310.2741,309.7879
2020-01-09 12:13:00,309.2791,310.2857,309.7824
2020-01-09 12:14:00,309.2376,310.3086,309.7731
2020-01-09 12:15:00,309.2271,310.3117,309.7694
2020-01-09 12:16:00,309.2129,310.318,309.7655
2020-01-09 12:17:00,309.174,310.3379,309.7559
2020-01-09 12:18:00,309.1389,310.355,309.7469
2020-01-09 12:19:00,309.0839,310.3819,309.7329
2020-01-09 12:20:00,309.0259,310.4063,309.7161
2020-01-09 12:21:00,308.9486,310.4395,309.694
2020-01-09 12:22:00,308.848,310.488,309.668
2020-01-09 12:23:00,308.7326,310.5465,309.6395
2020-01-09 12:24:00,308.6231,310.6094,309.6162
2020-01-09 12:25:00,308.5529,310.6443,309.5986
2020-01-09 12:26:00,308.461,310.6949,309.5779
2020-01-09 12:27:00,308.3541,310.7537,309.5539
2020-01-09 12:28:00,308.2347,310.8174,309.5261
2020-01-09 12:29:00,308.1474,310.8555,309.5014
2020-01-09 12:30:00,308.0602,310.8813,309.4708
2020-01-09 12:31:00,307.9631,310.9034,309.4332
2020-01-09 12:32:00,307.8681,310.9259,309.397
2020-01-09 12:33:00,307.7898,310.9342,309.362
2020-01-09 12:34:00,307.6634,310.9757,309.3196
2020-01-09 12:35:00,307.4902,311.0467,309.2685
2020-01-09 12:36:00,307.3417,311.0954,309.2185
2020-01-09 12:37:00,307.2324,311.1096,309.171
2020-01-09 12:38:00,307.1569,311.1031,309.13
2020-01-09 12:39:00,307.0772,311.0961,309.0867
2020-01-09 12:40:00,307.0058,311.0832,309.0445
2020-01-09 12:41:00,306.9017,311.097,308.9994
2020-01-09 12:42:00,306.8131,311.0986,308.9558
2020-01-09 12:43:00,306.723,311.0954,308.9092
2020-01-09 12:44:00,306.6011,311.1059,308.8535
2020-01-09 12:45:00,306.4592,311.1292,308.7942
2020-01-09 12:46:00,306.3505,311.1302,308.7403
2020-01-09 12:47:00,306.2548,311.1186,308.6867
2020-01-09 12:48:00,306.1772,311.0922,308.6347
2020-01-09 12:49:00,306.1289,311.0415,308.5852
2020-01-09 12:50:00,306.1017,310.9697,308.5357
2020-01-09 12:51:00,306.0796,310.8943,308.4869
2020-01-09 12:52:00,306.0541,310.8214,308.4377
2020-01-09 12:53:00,306.0278,310.7416,308.3847
2020-01-09 12:54:00,306.0054,310.67,308.3377
2020-01-09 12:55:00,305.9763,310.6092,308.2927
2020-01-09 12:56:00,305.9539,310.5416,308.2477
2020-01-09 12:57:00,305.9323,310.4853,308.2088
2020-01-09 12:58:00,305.9197,310.4159,308.1678
2020-01-09 12:59:00,305.9182,310.3315,308.1249
2020-01-09 13:00:00,305.9276,310.2459,308.0867
2020-01-09 13:01:00,305.9411,310.1523,308.0467
2020-01-09 13:02:00,305.9587,310.0594,308.0091
2020-01-09 13:03:00,305.9771,309.985,307.9811
2020-01-09 13:04:00,306.0011,309.9142,307.9577
2020-01-09 13:05:00,306.035,309.8294,307.9322
2020-01-09 13:06:00,306.0748,309.7362,307.9055
2020-01-09 13:07:00,306.1142,309.6507,307.8824
2020-01-09 13:08:00,306.1553,309.5624,307.8589
2020-01-09 13:09:00,306.1912,309.4835,307.8374
2020-01-09 13:10:00,306.2237,309.4107,307.8172
2020-01-09 13:11:00,306.2554,309.3365,307.7959
2020-01-09 13:12:00,306.2852,309.271,307.7781
2020-01-09 13:13:00,306.3074,309.2276,307.7675
2020-01-09 13:14:00,306.3146,309.2141,307.7643
2020-01-09 13:15:00,306.3369,309.1768,307.7569
2020-01-09 13:16:00,306.3572,309.1417,307.7495
2020-01-09 13:17:00,306.3569,309.1422,307.7496
2020-01-09 13:18:00,306.3509,309.1525,307.7517
2020-01-09 13:19:00,306.338,309.1753,307.7567
2020-01-09 13:20:00,306.3366,309.178,307.7573
2020-01-09 13:21:00,306.3317,309.1892,307.7605
2020-01-09 13:22:00,306.3236,309.2109,307.7673
2020-01-09 13:23:00,306.3147,309.2405,307.7776
2020-01-09 13:24:00,306.2985,309.2888,307.7936
2020-01-09 13:25:00,306.2891,309.3155,307.8023
2020-01-09 13:26:00,306.2783,309.3554,307.8169
2020-01-09 13:27:00,306.2725,309.3947,307.8336
2020-01-09 13:28:00,306.2609,309.4559,307.8584
2020-01-09 13:29:00,306.2467,309.5112,307.879
2020-01-09 13:30:00,306.2263,309.58,307.9031
2020-01-09 13:31:00,306.2138,309.6451,307.9294
2020-01-09 13:32:00,306.2038,309.7094,307.9566
2020-01-09 13:33:00,306.1896,309.777,307.9833
2020-01-09 13:34:00,306.1998,309.8367,308.0183
2020-01-09 13:35:00,306.2424,309.8823,308.0623
2020-01-09 13:36:00,306.2848,309.921,308.1029
2020-01-09 13:37:00,306.3164,309.9555,308.1359
2020-01-09 13:38:00,306.3306,309.9996,308.1651
2020-01-09 13:39:00,306.3519,310.0408,308.1963
2020-01-09 13:40:00,306.3705,310.0858,308.2282
2020-01-09 13:41:00,306.415,310.1217,308.2684
2020-01-09 13:42:00,306.4552,310.1573,308.3062
2020-01-09 13:43:00,306.5014,310.1941,308.3477
2020-01-09 13:44:00,306.5863,310.2096,308.398
2020-01-09 13:45:00,306.706,310.201,308.4535
2020-01-09 13:46:00,306.805,310.2029,308.504
2020-01-09 13:47:00,306.9019,310.2066,308.5542
2020-01-09 13:48:00,306.9936,310.2055,308.5996
2020-01-09 13:49:00,307.0589,310.2243,308.6416
2020-01-09 13:50:00,307.1134,310.2456,308.6795
2020-01-09 13:51:00,307.1673,310.2697,308.7185
2020-01-09 13:52:00,307.2371,310.2765,308.7568
2020-01-09 13:53:00,307.3259,310.2676,308.7968
2020-01-09 13:54:00,307.41,310.2533,308.8317
2020-01-09 13:55:00,307.5084,310.2209,308.8647
2020-01-09 13:56:00,307.6094,310.1881,308.8987
2020-01-09 13:57:00,307.7061,310.1594,308.9328
2020-01-09 13:58:00,307.8065,310.125,308.9658
2020-01-09 13:59:00,307.9093,310.0799,308.9946
2020-01-09 14:00:00,307.9921,310.0451,309.0186
2020-01-09 14:01:00,308.0889,310.0016,309.0452
2020-01-09 14:02:00,308.1844,309.958,309.0712
2020-01-09 14:03:00,308.2494,309.9331,309.0912
2020-01-09 14:04:00,308.2921,309.9214,309.1067
2020-01-09 14:05:00,308.3338,309.908,309.1209
2020-01-09 14:06:00,308.3779,309.8903,309.1341
2020-01-09 14:07:00,308.4082,309.8776,309.1429
2020-01-09 14:08:00,308.4475,309.8604,309.154
2020-01-09 14:09:00,308.4935,309.8391,309.1663
2020-01-09 14:10:00,308.5446,309.812,309.1783
2020-01-09 14:11:00,308.6117,309.7698,309.1907
2020-01-09 14:12:00,308.6719,309.7326,309.2022
2020-01-09 14:13:00,308.6837,309.7254,309.2046
2020-01-09 14:14:00,308.6872,309.724,309.2056
2020-01-09 14:15:00,308.6829,309.7256,309.2043
2020-01-09 14:16:00,308.6956,309.7225,309.2091
2020-01-09 14:17:00,308.701,309.7249,309.213
2020-01-09 14:18:00,308.7029,309.7285,309.2157
2020-01-09 14:19:00,308.7023,309.7284,309.2153
2020-01-09 14:20:00,308.7164,309.725,309.2207
2020-01-09 14:21:00,308.7379,309.7244,309.2312
2020-01-09 14:22:00,308.7628,309.7225,309.2427
2020-01-09 14:23:00,308.7886,309.7155,309.252
2020-01-09 14:24:00,308.798,309.7184,309.2582
2020-01-09 14:25:00,308.819,309.7148,309.2669
2020-01-09 14:26:00,308.8258,309.7117,309.2688
2020-01-09 14:27:00,308.8362,309.7063,309.2713
2020-01-09 14:28:00,308.8286,309.7083,309.2684
2020-01-09 14:29:00,308.8225,309.7096,309.2661
2020-01-09 14:30:00,308.8078,309.7093,309.2586
2020-01-09 14:31:00,308.799,309.7078,309.2534
2020-01-09 14:32:00,308.7939,309.7046,309.2492
2020-01-09 14:33:00,308.7856,309.6982,309.2419
2020-01-09 14:34:00,308.7793,309.6942,309.2367
2020-01-09 14:35:00,308.7728,309.6897,309.2313
2020-01-09 14:36:00,308.7627,309.6893,309.226
2020-01-09 14:37:00,308.7588,309.6897,309.2243
2020-01-09 14:38:00,308.7558,309.6881,309.2219
2020-01-09 14:39:00,308.7561,309.689,309.2225
2020-01-09 14:40:00,308.7559,309.6866,309.2212
2020-01-09 14:41:00,308.755,309.6808,309.2179
2020-01-09 14:42:00,308.754,309.6752,309.2146
2020-01-09 14:43:00,308.7562,309.6637,309.21
2020-01-09 14:44:00,308.7589,309.6478,309.2033
2020-01-09 14:45:00,308.7607,309.6297,309.1952
2020-01-09 14:46:00,308.7612,309.6109,309.1861
2020-01-09 14:47:00,308.7655,309.5851,309.1753
2020-01-09 14:48:00,308.763,309.5692,309.1661
2020-01-09 14:49:00,308.7685,309.54,309.1543
2020-01-09 14:50:00,308.7776,309.5111,309.1444
2020-01-09 14:51:00,308.795,309.4691,309.132
2020-01-09 14:52:00,308.7994,309.4428,309.1211
2020-01-09 14:53:00,308.795,309.4235,309.1093
2020-01-09 14:54:00,308.7854,309.4161,309.1008
2020-01-09 14:55:00,308.7777,309.4157,309.0967
2020-01-09 14:56:00,308.7753,309.4098,309.0925
2020-01-09 14:57:00,308.779,309.3988,309.0889
2020-01-09 14:58:00,308.7815,309.3884,309.0849
2020-01-09 14:59:00,308.7811,309.3878,309.0844
2020-01-09 15:00:00,308.78,309.3873,309.0836
2020-01-09 15:01:00,308.7744,309.3845,309.0794
2020-01-09 15:02:00,308.7708,309.3795,309.0751
2020-01-09 15:03:00,308.7667,309.3753,309.071
2020-01-09 15:04:00,308.7623,309.3709,309.0666
2020-01-09 15:05:00,308.7457,309.3741,309.0599
2020-01-09 15:06:00,308.7236,309.3829,309.0532
2020-01-09 15:07:00,308.7163,309.3854,309.0509
2020-01-09 15:08:00,308.7079,309.3872,309.0476
2020-01-09 15:09:00,308.6936,309.3909,309.0422
2020-01-09 15:10:00,308.6732,309.3994,309.0363
2020-01-09 15:11:00,308.6422,309.4171,309.0296
2020-01-09 15:12:00,308.6022,309.4389,309.0205
2020-01-09 15:13:00,308.5809,309.4514,309.0161
2020-01-09 15:14:00,308.5601,309.4602,309.0101
2020-01-09 15:15:00,308.5421,309.4678,309.005
2020-01-09 15:16:00,308.5152,309.4735,308.9943
2020-01-09 15:17:00,308.4933,309.4701,308.9817
2020-01-09 15:18:00,308.4923,309.4542,308.9732
2020-01-09 15:19:00,308.4844,309.449,308.9667
2020-01-09 15:20:00,308.4753,309.4428,308.9591
2020-01-09 15:21:00,308.4725,309.4213,308.9469
2020-01-09 15:22:00,308.4585,309.4029,308.9307
2020-01-09 15:23:00,308.4443,309.3902,308.9173
2020-01-09 15:24:00,308.4279,309.375,308.9014
2020-01-09 15:25:00,308.4178,309.3561,308.8869
2020-01-09 15:26:00,308.4078,309.3529,308.8803
2020-01-09 15:27:00,308.3965,309.3507,308.8736
2020-01-09 15:28:00,308.3865,309.3477,308.8671
2020-01-09 15:29:00,308.3858,309.3436,308.8647
2020-01-09 15:30:00,308.3858,309.3468,308.8663
2020-01-09 15:31:00,308.3853,309.3495,308.8674
2020-01-09 15:32:00,308.3843,309.3521,308.8682
2020-01-09 15:33:00,308.3775,309.369,308.8732
2020-01-09 15:34:00,308.375,309.3761,308.8756
2020-01-09 15:35:00,308.3751,309.3731,308.8741
2020-01-09 15:36:00,308.3717,309.3699,308.8708
2020-01-09 15:37:00,308.3674,309.3646,308.866
2020-01-09 15:38:00,308.3673,309.3557,308.8615
2020-01-09 15:39:00,308.3742,309.3369,308.8555
2020-01-09 15:40:00,308.3806,309.3181,308.8494
2020-01-09 15:41:00,308.3848,309.3051,308.8449
2020-01-09 15:42:00,308.3886,309.2903,308.8394
2020-01-09 15:43:00,308.3948,309.2726,308.8337
2020-01-09 15:44:00,308.3987,309.2616,308.8301
2020-01-09 15:45:00,308.3973,309.2646,308.8309
2020-01-09 15:46:00,308.3953,309.2698,308.8325
2020-01-09 15:47:00,308.3938,309.2743,308.8341
2020-01-09 15:48:00,308.3932,309.2774,308.8353
2020-01-09 15:49:00,308.393,309.2788,308.8359
2020-01-09 15:50:00,308.3934,309.2737,308.8336
2020-01-09 15:51:00,308.3921,309.2783,308.8352
2020-01-09 15:52:00,308.3879,309.2917,308.8398
2020-01-09 15:53:00,308.3861,309.3055,308.8458
2020-01-09 15:54:00,308.3789,309.3284,308.8537
2020-01-09 15:55:00,308.3629,309.3633,308.8631
2020-01-09 15:56:00,308.3423,309.4023,308.8723
2020-01-09 15:57:00,308.3221,309.4378,308.88
2020-01-09 15:58:00,308.31,309.4631,308.8866
2020-01-09 15:59:00,308.2984,309.4878,308.8931
2020-01-09 16:00:00,308.2749,309.5341,308.9045
2020-01-10 09:31:00,308.129,309.745,308.937
2020-01-10 09:32:00,307.9686,309.9829,308.9758
2020-01-10 09:33:00,307.9129,310.094,309.0034
2020-01-10 09:34:00,307.8743,310.1843,309.0293
2020-01-10 09:35:00,307.8734,310.225,309.0492
2020-01-10 09:36:00,307.854,310.3037,309.0788
2020-01-10 09:37:00,307.839,310.3704,309.1047
2020-01-10 09:38:00,307.8395,310.4102,309.1249
2020-01-10 09:39:00,307.8482,310.4395,309.1439
2020-01-10 09:40:00,307.8471,310.4975,309.1723
2020-01-10 09:41:00,307.8321,310.5906,309.2113
2020-01-10 09:42:00,307.8425,310.6512,309.2468
2020-01-10 09:43:00,307.8569,310.7024,309.2797
2020-01-10 09:44:00,307.8463,310.7928,309.3196
2020-01-10 09:45:00,307.8355,310.8865,309.361
2020-01-10 09:46:00,307.8417,310.9608,309.4013
2020-01-10 09:47:00,307.8594,311.0166,309.438
2020-01-10 09:48:00,307.8625,311.0792,309.4708
2020-01-10 09:49:00,307.8786,311.1252,309.5019
2020-01-10 09:50:00,307.8839,311.1976,309.5407
2020-01-10 09:51:00,307.9059,311.2441,309.575
2020-01-10 09:52:00,307.9361,311.2964,309.6162
2020-01-10 09:53:00,307.9623,311.3561,309.6592
2020-01-10 09:54:00,307.9945,311.4159,309.7052
2020-01-10 09:55:00,308.0342,311.4597,309.7469
2020-01-10 09:56:00,308.0608,311.5206,309.7907
2020-01-10 09:57:00,308.0953,311.5732,309.8342
2020-01-10 09:58:00,308.1122,311.6593,309.8857
2020-01-10 09:59:00,308.1078,311.7652,309.9365
2020-01-10 10:00:00,308.0944,311.8799,309.9872
2020-01-10 10:01:00,308.0874,311.9853,310.0363
2020-01-10 10:02:00,308.0946,312.0659,310.0803
2020-01-10 10:03:00,308.0907,312.1592,310.1249
2020-01-10 10:04:00,308.0858,312.265,310.1754
2020-01-10 10:05:00,308.0951,312.3681,310.2316
2020-01-10 10:06:00,308.1103,312.48,310.2951
2020-01-10 10:07:00,308.136,312.5821,310.359
2020-01-10 10:08:00,308.1688,312.6686,310.4187
2020-01-10 10:09:00,308.205,312.7467,310.4759
2020-01-10 10:10:00,308.2599,312.7958,310.5279
2020-01-10 10:11:00,308.3202,312.8351,310.5776
2020-01-10 10:12:00,308.3903,312.866,310.6281
2020-01-10 10:13:00,308.4604,312.9003,310.6804
2020-01-10 10:14:00,308.5367,312.918,310.7274
2020-01-10 10:15:00,308.6019,312.9456,310.7737
2020-01-10 10:16:00,308.6666,312.9826,310.8246
2020-01-10 10:17:00,308.7341,313.0232,310.8787
2020-01-10 10:18:00,308.8098,313.0594,310.9346
2020-01-10 10:19:00,308.8964,313.0855,310.9909
2020-01-10 10:20:00,308.9964,313.1035,311.0499
2020-01-10 10:21:00,309.0916,313.1144,311.103
2020-01-10 10:22:00,309.187,313.1164,311.1517
2020-01-10 10:23:00,309.2932,313.0989,311.196
2020-01-10 10:24:00,309.3927,313.086,311.2394
2020-01-10 10:25:00,309.4844,313.0745,311.2795
2020-01-10 10:26:00,309.5737,313.0628,311.3182
2020-01-10 10:27:00,309.6646,313.0475,311.356
2020-01-10 10:28:00,309.7706,313.0253,311.3979
2020-01-10 10:29:00,309.8801,313.008,311.444
2020-01-10 10:30:00,309.9737,313.0026,311.4882
2020-01-10 10:31:00,309.9931,313.0275,311.5103
2020-01-10 10:32:00,309.9956,313.0627,311.5291
2020-01-10 10:33:00,310.0315,313.0802,311.5558
2020-01-10 10:34:00,310.0776,313.088,311.5828
2020-01-10 10:35:00,310.1671,313.0795,311.6233
2020-01-10 10:36:00,310.2215,313.0838,311.6526
2020-01-10 10:37:00,310.2839,313.088,311.686
2020-01-10 10:38:00,310.3813,313.0663,311.7238
2020-01-10 10:39:00,310.5029,313.0247,311.7638
2020-01-10 10:40:00,310.5833,313.0082,311.7958
2020-01-10 10:41:00,310.6278,313.0008,311.8143
2020-01-10 10:42:00,310.699,312.9839,311.8414
2020-01-10 10:43:00,310.7843,312.9552,311.8698
2020-01-10 10:44:00,310.8283,312.9537,311.891
2020-01-10 10:45:00,310.8671,312.9509,311.909
2020-01-10 10:46:00,310.9187,312.9399,311.9293
2020-01-10 10:47:00,310.9909,312.9175,311.9542
2020-01-10 10:48:00,311.0603,312.8924,311.9763
2020-01-10 10:49:00,311.1551,312.8441,311.9996
2020-01-10 10:50:00,311.203,312.8209,312.012
2020-01-10 10:51:00,311.2882,312.7698,312.029
2020-01-10 10:52:00,311.3618,312.7318,312.0468
2020-01-10 10:53:00,311.4262,312.706,312.0661
2020-01-10 10:54:00,311.4842,312.6807,312.0824
2020-01-10 10:57:00,311.5716,312.6276,312.0996
2020-01-10 10:58:00,311.6311,312.5924,312.1118
2020-01-10 10:59:00,311.7073,312.546,312.1266
2020-01-10 11:00:00,311.7274,312.5374,312.1324
2020-01-10 11:01:00,311.7308,312.5365,312.1337
2020-01-10 11:02:00,311.7216,312.5387,312.1302
2020-01-10 11:03:00,311.717,312.5396,312.1283
2020-01-10 11:04:00,311.7305,312.5348,312.1326
2020-01-10 11:05:00,311.7309,312.5347,312.1328
2020-01-10 11:06:00,311.7272,312.5315,312.1293
2020-01-10 11:07:00,311.728,312.5273,312.1277
2020-01-10 11:08:00,311.7387,312.503,312.1209
2020-01-10 11:09:00,311.7505,312.4788,312.1147
2020-01-10 11:10:00,311.7546,312.4699,312.1122
2020-01-10 11:11:00,311.7573,312.4622,312.1098
2020-01-10 11:12:00,311.76,312.4655,312.1128
2020-01-10 11:13:00,311.7669,312.466,312.1165
2020-01-10 11:14:00,311.7746,312.4647,312.1197
2020-01-10 11:15:00,311.7754,312.4648,312.1201
2020-01-10 11:16:00,311.7763,312.4642,312.1203
2020-01-10 11:17:00,311.7632,312.4713,312.1172
2020-01-10 11:18:00,311.721,312.4915,312.1063
2020-01-10 11:19:00,311.6778,312.5055,312.0917
2020-01-10 11:20:00,311.636,312.5151,312.0756
2020-01-10 11:21:00,311.609,312.5149,312.0619
2020-01-10 11:22:00,311.5867,312.5081,312.0474
2020-01-10 11:23:00,311.5644,312.5078,312.0361
2020-01-10 11:24:00,311.5361,312.5161,312.0261
2020-01-10 11:25:00,311.5157,312.5259,312.0208
2020-01-10 11:26:00,311.4788,312.5443,312.0115
2020-01-10 11:27:00,311.4287,312.5716,312.0001
2020-01-10 11:28:00,311.3809,312.5961,311.9885
2020-01-10 11:29:00,311.3274,312.6239,311.9757
2020-01-10 11:30:00,311.26,312.6568,311.9584
2020-01-10 11:31:00,311.1827,312.6864,311.9346
2020-01-10 11:32:00,311.0888,312.722,311.9054
2020-01-10 11:33:00,311.0177,312.7448,311.8812
2020-01-10 11:34:00,310.9782,312.7378,311.858
2020-01-10 11:35:00,310.9491,312.7325,311.8408
2020-01-10 11:36:00,310.9152,312.7326,311.8239
2020-01-10 11:37:00,310.8973,312.7139,311.8056
2020-01-10 11:38:00,310.8818,312.7007,311.7913
2020-01-10 11:39:00,310.8756,312.6773,311.7764
2020-01-10 11:40:00,310.8724,312.6562,311.7643
2020-01-10 11:41:00,310.8664,312.6355,311.7509
2020-01-10 11:42:00,310.8604,312.6146,311.7375
2020-01-10 11:43:00,310.8466,312.6087,311.7276
2020-01-10 11:44:00,310.8313,312.5938,311.7125
2020-01-10 11:45:00,310.8087,312.5822,311.6955
2020-01-10 11:46:00,310.7817,312.5682,311.675
2020-01-10 11:47:00,310.7625,312.5539,311.6582
2020-01-10 11:48:00,310.7379,312.5415,311.6397
2020-01-10 11:50:00,310.679,312.5441,311.6115
2020-01-10 11:51:00,310.6411,312.5363,311.5887
2020-01-10 11:52:00,310.62,312.5244,311.5722
2020-01-10 11:53:00,310.6055,312.5182,311.5618
2020-01-10 11:54:00,310.5927,312.512,311.5523
2020-01-10 11:55:00,310.58,312.4957,311.5378
2020-01-10 11:56:00,310.5726,312.4647,311.5187
2020-01-10 11:57:00,310.5676,312.4368,311.5022
2020-01-10 11:58:00,310.5619,312.4157,311.4888
2020-01-10 11:59:00,310.5564,312.3965,311.4765
2020-01-10 12:00:00,310.548,312.3706,311.4593
2020-01-10 12:01:00,310.5376,312.3472,311.4424
2020-01-10 12:02:00,310.4993,312.3381,311.4187
2020-01-10 12:03:00,310.4487,312.341,311.3949
2020-01-10 12:04:00,310.4029,312.3372,311.37
2020-01-10 12:05:00,310.3701,312.3193,311.3447
2020-01-10 12:06:00,310.349,312.2966,311.3228
2020-01-10 12:07:00,310.3259,312.2727,311.2993
2020-01-10 12:08:00,310.2792,312.2503,311.2647
2020-01-10 12:09:00,310.2177,312.2387,311.2282
2020-01-10 12:10:00,310.139,312.2355,311.1872
2020-01-10 12:11:00,310.0262,312.2501,311.1381
2020-01-10 12:12:00,309.9569,312.2341,311.0955
2020-01-10 12:13:00,309.9172,312.1974,311.0573
