date,Real Middle Band,Real Lower Band,Real Upper Band
2020-01-14 11:55:00,315.4664,314.8577,316.0751
2020-01-14 11:56:00,315.4795,314.8615,316.0974
2020-01-14 11:57:00,315.4972,314.8896,316.1048
2020-01-14 11:58:00,315.5084,314.8847,316.1321
2020-01-14 11:59:00,315.5177,314.8673,316.1682
2020-01-14 12:00:00,315.5311,314.8319,316.2302
2020-01-14 12:01:00,315.5382,314.8217,316.2548
2020-01-14 12:02:00,315.5446,314.8084,316.2809
2020-01-14 12:03:00,315.5519,314.7911,316.3127
2020-01-14 12:04:00,315.5603,314.7785,316.342
2020-01-14 12:05:00,315.5653,314.7706,316.3599
2020-01-14 12:06:00,315.5726,314.7611,316.384
2020-01-14 12:07:00,315.5711,314.7633,316.3789
2020-01-14 12:08:00,315.5704,314.7638,316.377
2020-01-14 12:09:00,315.5722,314.7617,316.3827
2020-01-14 12:10:00,315.5754,314.7592,316.3915
2020-01-14 12:11:00,315.579,314.7584,316.3997
2020-01-14 12:12:00,315.5828,314.7574,316.4081
2020-01-14 12:13:00,315.5866,314.7567,316.4165
2020-01-14 12:14:00,315.5891,314.7582,316.4201
2020-01-14 12:15:00,315.5938,314.762,316.4256
2020-01-14 12:16:00,315.5953,314.7638,316.4268
2020-01-14 12:17:00,315.5962,314.7652,316.4272
2020-01-14 12:18:00,315.5944,314.7631,316.4258
2020-01-14 12:19:00,315.5914,314.7596,316.4233
2020-01-14 12:20:00,315.5884,314.7562,316.4207
2020-01-14 12:21:00,315.5884,314.7561,316.4207
2020-01-14 12:22:00,315.5944,314.7694,316.4194
2020-01-14 12:23:00,315.6009,314.7814,316.4204
2020-01-14 12:24:00,315.6011,314.7816,316.4206
2020-01-14 12:25:00,315.6037,314.7848,316.4227
2020-01-14 12:26:00,315.6049,314.786,316.4237
2020-01-14 12:27:00,315.6082,314.793,316.4234
2020-01-14 12:28:00,315.6086,314.7939,316.4233
2020-01-14 12:29:00,315.6092,314.7955,316.423
2020-01-14 12:30:00,315.6086,314.7938,316.4235
2020-01-14 12:31:00,315.6104,314.7991,316.4218
2020-01-14 12:32:00,315.6103,314.7986,316.4219
2020-01-14 12:33:00,315.612,314.8042,316.4198
2020-01-14 12:34:00,315.6147,314.8133,316.416
2020-01-14 12:35:00,315.6129,314.8074,316.4184
2020-01-14 12:36:00,315.6114,314.8026,316.4202
2020-01-14 12:37:00,315.6074,314.7933,316.4215
2020-01-14 12:38:00,315.6076,314.7937,316.4215
2020-01-14 12:39:00,315.606,314.7911,316.4209
2020-01-14 12:40:00,315.6035,314.7874,316.4197
2020-01-14 12:41:00,315.6027,314.7855,316.4199
2020-01-14 12:42:00,315.6039,314.7895,316.4183
2020-01-14 12:43:00,315.6064,314.7994,316.4134
2020-01-14 12:44:00,315.6116,314.8207,316.4025
2020-01-14 12:45:00,315.6156,314.8376,316.3935
2020-01-14 12:46:00,315.6182,314.8479,316.3885
2020-01-14 12:47:00,315.6159,314.8407,316.3911
2020-01-14 12:48:00,315.6113,314.8238,316.3988
2020-01-14 12:49:00,315.606,314.807,316.405
2020-01-14 12:50:00,315.5988,314.7797,316.4179
2020-01-14 12:51:00,315.5845,314.7377,316.4312
2020-01-14 12:52:00,315.5713,314.7053,316.4373
2020-01-14 12:53:00,315.5579,314.6722,316.4436
2020-01-14 12:54:00,315.5458,314.6417,316.4498
2020-01-14 12:55:00,315.5301,314.6077,316.4525
2020-01-14 12:56:00,315.5109,314.5782,316.4436
2020-01-14 12:57:00,315.4915,314.5464,316.4366
2020-01-14 12:58:00,315.468,314.5105,316.4255
2020-01-14 12:59:00,315.4427,314.4888,316.3965
2020-01-14 13:00:00,315.4123,314.4846,316.3401
2020-01-14 13:01:00,315.3933,314.4825,316.304
2020-01-14 13:02:00,315.3747,314.4928,316.2565
2020-01-14 13:03:00,315.3566,314.5161,316.1971
2020-01-14 13:04:00,315.3393,314.5344,316.1442
2020-01-14 13:05:00,315.3213,314.5483,316.0943
2020-01-14 13:06:00,315.3016,314.5649,316.0384
2020-01-14 13:07:00,315.2872,314.5734,316.0011
2020-01-14 13:08:00,315.2794,314.5834,315.9754
2020-01-14 13:09:00,315.2695,314.6023,315.9368
2020-01-14 13:10:00,315.2592,314.6208,315.8977
2020-01-14 13:11:00,315.2491,314.6354,315.8628
2020-01-14 13:12:00,315.2359,314.65,315.8219
2020-01-14 13:13:00,315.2237,314.6674,315.7801
2020-01-14 13:14:00,315.2126,314.6724,315.7529
2020-01-14 13:15:00,315.201,314.6795,315.7225
2020-01-14 13:16:00,315.1937,314.6826,315.7049
2020-01-14 13:17:00,315.1917,314.6845,315.699
2020-01-14 13:18:00,315.1882,314.6867,315.6898
2020-01-14 13:19:00,315.1856,314.6883,315.6828
2020-01-14 13:20:00,315.1816,314.6898,315.6735
2020-01-14 13:21:00,315.1773,314.6933,315.6613
2020-01-14 13:22:00,315.1727,314.6966,315.6487
2020-01-14 13:23:00,315.1663,314.7043,315.6282
2020-01-14 13:24:00,315.1602,314.712,315.6085
2020-01-14 13:25:00,315.1525,314.7217,315.5832
2020-01-14 13:26:00,315.1454,314.732,315.5588
2020-01-14 13:27:00,315.1437,314.7349,315.5526
2020-01-14 13:28:00,315.143,314.7358,315.5502
2020-01-14 13:29:00,315.1473,314.7274,315.5672
2020-01-14 13:30:00,315.1522,314.7226,315.5817
2020-01-14 13:31:00,315.1596,314.7077,315.6115
2020-01-14 13:32:00,315.1692,314.6903,315.6482
2020-01-14 13:33:00,315.1794,314.6724,315.6865
2020-01-14 13:34:00,315.1879,314.6623,315.7135
2020-01-14 13:35:00,315.2005,314.6498,315.7512
2020-01-14 13:36:00,315.2107,314.6433,315.778
2020-01-14 13:37:00,315.1997,314.6084,315.791
2020-01-14 13:38:00,315.1851,314.5706,315.7996
2020-01-14 13:39:00,315.1739,314.5533,315.7945
2020-01-14 13:44:00,315.1466,314.4356,315.8575
2020-01-14 13:45:00,315.1229,314.344,315.9018
2020-01-14 13:46:00,315.1008,314.2556,315.9459
2020-01-14 13:47:00,315.0802,314.1759,315.9844
2020-01-14 13:48:00,315.0629,314.1246,316.0011
2020-01-14 13:49:00,315.0421,314.0541,316.03
2020-01-14 13:50:00,315.0289,314.0256,316.0322
2020-01-14 13:51:00,315.0154,313.9973,316.0336
2020-01-14 13:52:00,314.9999,313.9504,316.0494
2020-01-14 13:53:00,314.9773,313.8731,316.0814
2020-01-14 13:54:00,314.9586,313.8076,316.1096
2020-01-14 13:55:00,314.9349,313.7124,316.1575
2020-01-14 13:56:00,314.8998,313.5564,316.2432
2020-01-14 13:57:00,314.8796,313.4974,316.2617
2020-01-14 13:58:00,314.8589,313.4391,316.2788
2020-01-14 13:59:00,314.8403,313.3887,316.2918
2020-01-14 14:00:00,314.8164,313.3181,316.3147
2020-01-14 14:01:00,314.798,313.2709,316.3251
2020-01-14 14:02:00,314.7842,313.2371,316.3313
2020-01-14 14:03:00,314.7595,313.1634,316.3557
2020-01-14 14:04:00,314.728,313.0571,316.3989
2020-01-14 14:05:00,314.6951,312.9727,316.4175
2020-01-14 14:06:00,314.6587,312.8867,316.4307
2020-01-14 14:07:00,314.6204,312.8082,316.4326
2020-01-14 14:08:00,314.5876,312.751,316.4242
2020-01-14 14:09:00,314.5458,312.6485,316.4432
2020-01-14 14:10:00,314.5087,312.567,316.4503
2020-01-14 14:11:00,314.469,312.4846,316.4534
2020-01-14 14:12:00,314.4215,312.3971,316.4459
2020-01-14 14:13:00,314.3733,312.3141,316.4324
2020-01-14 14:14:00,314.3196,312.2046,316.4346
2020-01-14 14:15:00,314.2758,312.1374,316.4141
2020-01-14 14:16:00,314.2447,312.1047,316.3846
2020-01-14 14:17:00,314.2067,312.0557,316.3576
2020-01-14 14:18:00,314.1711,312.0089,316.3333
2020-01-14 14:19:00,314.1355,311.9633,316.3077
2020-01-14 14:20:00,314.0991,311.9239,316.2744
2020-01-14 14:21:00,314.0569,311.8846,316.2293
2020-01-14 14:22:00,314.0151,311.8426,316.1876
2020-01-14 14:23:00,313.9793,311.8226,316.136
2020-01-14 14:24:00,313.9449,311.8035,316.0862
2020-01-14 14:25:00,313.9143,311.7973,316.0313
2020-01-14 14:26:00,313.8863,311.7961,315.9766
2020-01-14 14:27:00,313.8627,311.8023,315.9232
2020-01-14 14:28:00,313.8413,311.8121,315.8705
2020-01-14 14:29:00,313.8235,311.8226,315.8243
2020-01-14 14:30:00,313.8067,311.8355,315.7779
2020-01-14 14:31:00,313.7829,311.8542,315.7116
2020-01-14 14:32:00,313.7609,311.8741,315.6478
2020-01-14 14:33:00,313.7417,311.9066,315.5769
2020-01-14 14:34:00,313.7224,311.9383,315.5064
2020-01-14 14:35:00,313.698,311.9846,315.4114
2020-01-14 14:36:00,313.6719,312.0405,315.3033
2020-01-14 14:37:00,313.6457,312.1051,315.1863
2020-01-14 14:38:00,313.6222,312.1683,315.0761
2020-01-14 14:39:00,313.5992,312.2462,314.9523
2020-01-14 14:40:00,313.5772,312.325,314.8295
2020-01-14 14:41:00,313.5734,312.3318,314.815
2020-01-14 14:42:00,313.573,312.3327,314.8133
2020-01-14 14:43:00,313.5652,312.3492,314.7811
2020-01-14 14:44:00,313.5795,312.3334,314.8256
2020-01-14 14:45:00,313.5922,312.3185,314.8658
2020-01-14 14:46:00,313.605,312.3064,314.9036
2020-01-14 14:47:00,313.6199,312.2905,314.9493
2020-01-14 14:48:00,313.6309,312.275,314.9868
2020-01-14 14:49:00,313.6427,312.2671,315.0182
2020-01-14 14:50:00,313.6425,312.2673,315.0177
2020-01-14 14:51:00,313.6419,312.268,315.0158
2020-01-14 14:52:00,313.644,312.2673,315.0207
2020-01-14 14:53:00,313.6534,312.2688,315.0379
2020-01-14 14:54:00,313.6632,312.2691,315.0574
2020-01-14 14:55:00,313.6776,312.2793,315.0758
2020-01-14 14:56:00,313.7009,312.318,315.0838
2020-01-14 14:57:00,313.7081,312.3223,315.094
2020-01-14 14:58:00,313.7116,312.3257,315.0976
2020-01-14 14:59:00,313.708,312.3206,315.0954
2020-01-14 15:00:00,313.71,312.3241,315.0959
2020-01-14 15:01:00,313.7119,312.3259,315.0979
2020-01-14 15:02:00,313.7034,312.314,315.0928
2020-01-14 15:03:00,313.7097,312.3252,315.0943
2020-01-14 15:04:00,313.7219,312.3558,315.088
2020-01-14 15:05:00,313.7287,312.3719,315.0856
2020-01-14 15:06:00,313.7382,312.3942,315.0822
2020-01-14 15:07:00,313.7498,312.4189,315.0808
2020-01-14 15:08:00,313.7554,312.4296,315.0813
2020-01-14 15:09:00,313.7687,312.4724,315.065
2020-01-14 15:10:00,313.7768,312.4978,315.0558
2020-01-14 15:11:00,313.786,312.5283,315.0436
2020-01-14 15:12:00,313.7947,312.5631,315.0263
2020-01-14 15:13:00,313.8026,312.5965,315.0088
2020-01-14 15:14:00,313.8172,312.6696,314.9649
2020-01-14 15:15:00,313.8252,312.7024,314.948
2020-01-14 15:16:00,313.8229,312.6952,314.9506
2020-01-14 15:17:00,313.8301,312.72,314.9403
2020-01-14 15:18:00,313.8378,312.7458,314.9298
2020-01-14 15:19:00,313.8462,312.7747,314.9177
2020-01-14 15:20:00,313.8512,312.7932,314.9092
2020-01-14 15:21:00,313.8617,312.8316,314.8919
2020-01-14 15:22:00,313.873,312.8763,314.8698
2020-01-14 15:23:00,313.8774,312.8908,314.8639
2020-01-14 15:24:00,313.8812,312.9039,314.8585
2020-01-14 15:25:00,313.8806,312.9022,314.859
2020-01-14 15:26:00,313.8749,312.8851,314.8646
2020-01-14 15:27:00,313.8616,312.8482,314.875
2020-01-14 15:28:00,313.8503,312.8263,314.8744
2020-01-14 15:29:00,313.8297,312.7772,314.8822
2020-01-14 15:30:00,313.8089,312.7366,314.8812
2020-01-14 15:31:00,313.7929,312.7011,314.8848
2020-01-14 15:32:00,313.7775,312.6729,314.882
2020-01-14 15:33:00,313.7567,312.6549,314.8585
2020-01-14 15:34:00,313.7364,312.6336,314.8391
2020-01-14 15:35:00,313.7162,312.6075,314.8248
2020-01-14 15:36:00,313.6973,312.5845,314.8101
2020-01-14 15:37:00,313.6803,312.5707,314.79
2020-01-14 15:38:00,313.6647,312.5645,314.7648
2020-01-14 15:39:00,313.6458,312.5622,314.7294
2020-01-14 15:40:00,313.6266,312.5579,314.6953
2020-01-14 15:41:00,313.6138,312.5608,314.6668
2020-01-14 15:42:00,313.599,312.571,314.6269
2020-01-14 15:43:00,313.5921,312.5772,314.607
2020-01-14 15:44:00,313.5791,312.5994,314.5588
2020-01-14 15:45:00,313.5677,312.6228,314.5125
2020-01-14 15:46:00,313.5545,312.6468,314.4622
2020-01-14 15:47:00,313.545,312.6761,314.4139
2020-01-14 15:48:00,313.5333,312.7126,314.354
2020-01-14 15:49:00,313.5213,312.741,314.3017
2020-01-14 15:50:00,313.5063,312.7554,314.2572
2020-01-14 15:51:00,313.4817,312.7399,314.2236
2020-01-14 15:52:00,313.4553,312.6979,314.2127
2020-01-14 15:53:00,313.4295,312.6725,314.1865
2020-01-14 15:54:00,313.4005,312.6449,314.1562
2020-01-14 15:55:00,313.3724,312.612,314.1328
2020-01-14 15:56:00,313.3469,312.5912,314.1025
2020-01-14 15:57:00,313.3214,312.5612,314.0816
2020-01-14 15:58:00,313.2984,312.5167,314.0801
2020-01-14 15:59:00,313.2814,312.4707,314.0921
2020-01-14 16:00:00,313.2677,312.4453,314.0901
2020-01-15 09:31:00,313.2419,312.3887,314.0951
2020-01-15 09:32:00,313.2352,312.378,314.0924
2020-01-15 09:33:00,313.2249,312.372,314.0778
2020-01-15 09:34:00,313.2169,312.3678,314.066
2020-01-15 09:35:00,313.2114,312.3646,314.0582
2020-01-15 09:36:00,313.2153,312.3601,314.0705
2020-01-15 09:37:00,313.2195,312.3521,314.0868
2020-01-15 09:38:00,313.2251,312.3434,314.1067
2020-01-15 09:39:00,313.2282,312.3423,314.1141
2020-01-15 09:40:00,313.2407,312.3287,314.1528
2020-01-15 09:41:00,313.2502,312.3235,314.1769
2020-01-15 09:42:00,313.2623,312.3237,314.201
2020-01-15 09:43:00,313.2693,312.3306,314.2081
2020-01-15 09:44:00,313.2818,312.3341,314.2296
2020-01-15 09:45:00,313.2893,312.3378,314.2409
2020-01-15 09:46:00,313.2922,312.3412,314.2432
2020-01-15 09:47:00,313.2961,312.3421,314.2502
2020-01-15 09:48:00,313.2996,312.3424,314.2568
2020-01-15 09:49:00,313.3006,312.3427,314.2585
2020-01-15 09:50:00,313.3121,312.3389,314.2854
2020-01-15 09:51:00,313.321,312.3323,314.3097
2020-01-15 09:52:00,313.3337,312.319,314.3483
2020-01-15 09:53:00,313.3487,312.3032,314.3941
2020-01-15 09:54:00,313.366,312.2839,314.4482
2020-01-15 09:55:00,313.3874,312.2538,314.521
2020-01-15 09:56:00,313.4163,312.2151,314.6174
2020-01-15 09:57:00,313.4482,312.1899,314.7064
2020-01-15 09:58:00,313.4772,312.1572,314.7973
2020-01-15 09:59:00,313.5164,312.1338,314.8989
2020-01-15 10:00:00,313.5565,312.1048,315.0081
2020-01-15 10:01:00,313.591,312.097,315.0849
2020-01-15 10:02:00,313.622,312.0934,315.1506
2020-01-15 10:03:00,313.6503,312.0929,315.2078
2020-01-15 10:04:00,313.6801,312.096,315.2642
2020-01-15 10:05:00,313.7135,312.1005,315.3266
2020-01-15 10:06:00,313.7415,312.1152,315.3679
2020-01-15 10:07:00,313.7665,312.1263,315.4067
2020-01-15 10:08:00,313.7934,312.1274,315.4594
2020-01-15 10:09:00,313.8242,312.1257,315.5228
2020-01-15 10:10:00,313.8569,312.127,315.5869
2020-01-15 10:11:00,313.8821,312.1264,315.6378
2020-01-15 10:12:00,313.9038,312.1306,315.677
2020-01-15 10:13:00,313.9203,312.1298,315.7109
2020-01-15 10:14:00,313.937,312.1301,315.7439
2020-01-15 10:15:00,313.9521,312.1295,315.7747
2020-01-15 10:16:00,313.9665,312.1347,315.7984
2020-01-15 10:17:00,313.9764,312.134,315.8188
2020-01-15 10:18:00,313.9914,312.1319,315.8509
2020-01-15 10:19:00,314.0147,312.1285,315.901
2020-01-15 10:20:00,314.0423,312.1421,315.9425
2020-01-15 10:21:00,314.0752,312.1922,315.9582
2020-01-15 10:22:00,314.1129,312.262,315.9638
2020-01-15 10:23:00,314.1458,312.3288,315.9628
2020-01-15 10:24:00,314.1778,312.4069,315.9487
2020-01-15 10:25:00,314.2076,312.4906,315.9246
2020-01-15 10:26:00,314.2326,312.5653,315.9
2020-01-15 10:27:00,314.2626,312.6548,315.8703
2020-01-15 10:28:00,314.2936,312.7574,315.8297
2020-01-15 10:29:00,314.3234,312.8648,315.782
2020-01-15 10:30:00,314.3494,312.954,315.7449
2020-01-15 10:31:00,314.3781,313.0915,315.6647
2020-01-15 10:32:00,314.3964,313.1638,315.6291
2020-01-15 10:33:00,314.4156,313.2351,315.5961
2020-01-15 10:34:00,314.4319,313.2997,315.5642
2020-01-15 10:35:00,314.4466,313.3597,315.5334
2020-01-15 10:36:00,314.4564,313.3829,315.5299
2020-01-15 10:37:00,314.4653,313.3993,315.5313
2020-01-15 10:38:00,314.477,313.4184,315.5355
2020-01-15 10:39:00,314.49,313.455,315.525
2020-01-15 10:40:00,314.4897,313.4542,315.5252
2020-01-15 10:41:00,314.4959,313.4706,315.5212
2020-01-15 10:42:00,314.504,313.4916,315.5164
2020-01-15 10:43:00,314.5168,313.5377,315.496
2020-01-15 10:44:00,314.5263,313.5635,315.4892
2020-01-15 10:45:00,314.5367,313.5996,315.4738
2020-01-15 10:46:00,314.555,313.6712,315.4387
2020-01-15 10:47:00,314.5695,313.7212,315.4179
2020-01-15 10:48:00,314.5813,313.7671,315.3955
2020-01-15 10:49:00,314.596,313.8301,315.3618
2020-01-15 10:50:00,314.6018,313.8497,315.3538
2020-01-15 10:51:00,314.6073,313.8679,315.3467
2020-01-15 10:52:00,314.6108,313.8768,315.3448
2020-01-15 10:53:00,314.6126,313.881,315.3442
2020-01-15 10:54:00,314.6109,313.8773,315.3446
2020-01-15 10:55:00,314.604,313.8655,315.3426
2020-01-15 10:56:00,314.5914,313.8509,315.3318
2020-01-15 10:57:00,314.5805,313.8418,315.3193
2020-01-15 10:58:00,314.5694,313.8373,315.3014
2020-01-15 10:59:00,314.5555,313.8413,315.2698
2020-01-15 11:00:00,314.5414,313.8577,315.2251
2020-01-15 11:01:00,314.5341,313.8635,315.2048
2020-01-15 11:02:00,314.524,313.8611,315.1869
2020-01-15 11:03:00,314.5082,313.8347,315.1817
2020-01-15 11:04:00,314.4936,313.8174,315.1697
2020-01-15 11:05:00,314.4786,313.8124,315.1449
2020-01-15 11:06:00,314.4661,313.7934,315.1389
2020-01-15 11:07:00,314.4513,313.7632,315.1393
2020-01-15 11:08:00,314.4354,313.7533,315.1176
2020-01-15 11:09:00,314.4145,313.7478,315.0811
2020-01-15 11:10:00,314.3914,313.7443,315.0386
2020-01-15 11:11:00,314.3699,313.7287,315.0112
2020-01-15 11:12:00,314.3476,313.6889,315.0064
2020-01-15 11:13:00,314.3261,313.6531,314.999
2020-01-15 11:14:00,314.3121,313.6501,314.974
2020-01-15 11:15:00,314.2987,313.6502,314.9473
2020-01-15 11:16:00,314.2926,313.6519,314.9334
2020-01-15 11:17:00,314.2857,313.6565,314.915
2020-01-15 11:18:00,314.2749,313.6705,314.8792
2020-01-15 11:19:00,314.2579,313.7082,314.8076
2020-01-15 11:20:00,314.2445,313.7397,314.7493
2020-01-15 11:21:00,314.2336,313.7495,314.7178
2020-01-15 11:22:00,314.2214,313.7613,314.6814
2020-01-15 11:23:00,314.2111,313.7619,314.6604
2020-01-15 11:24:00,314.2044,313.759,314.6497
2020-01-15 11:25:00,314.1996,313.7524,314.6469
2020-01-15 11:26:00,314.1966,313.7452,314.6481
2020-01-15 11:27:00,314.1921,313.7407,314.6435
2020-01-15 11:28:00,314.1883,313.7367,314.6398
2020-01-15 11:29:00,314.1831,313.7265,314.6397
2020-01-15 11:30:00,314.1725,313.6938,314.6512
2020-01-15 11:31:00,314.1662,313.6663,314.666
2020-01-15 11:32:00,314.1608,313.6476,314.674
2020-01-15 11:33:00,314.1517,313.6199,314.6835
2020-01-15 11:34:00,314.1479,313.6102,314.6856
2020-01-15 11:35:00,314.1442,313.6002,314.6883
2020-01-15 11:36:00,314.1391,313.5983,314.68
2020-01-15 11:37:00,314.1305,313.5967,314.6644
2020-01-15 11:38:00,314.1184,313.5994,314.6374
2020-01-15 11:39:00,314.1133,313.5996,314.6271
2020-01-15 11:40:00,314.1155,313.6016,314.6294
2020-01-15 11:41:00,314.117,313.6009,314.6331
2020-01-15 11:42:00,314.1171,313.6008,314.6335
2020-01-15 11:43:00,314.1193,313.5996,314.639
2020-01-15 11:44:00,314.1172,313.6009,314.6335
2020-01-15 11:45:00,314.1172,313.6009,314.6335
2020-01-15 11:46:00,314.1132,313.603,314.6234
2020-01-15 11:47:00,314.1094,313.6067,314.6121
2020-01-15 11:48:00,314.1106,313.6056,314.6155
2020-01-15 11:49:00,314.1091,313.6068,314.6114
2020-01-15 11:50:00,314.1084,313.6071,314.6097
2020-01-15 11:51:00,314.1044,313.6068,314.6021
2020-01-15 11:52:00,314.1009,313.6096,314.5922
2020-01-15 11:53:00,314.0982,313.6124,314.584
2020-01-15 11:54:00,314.0964,313.6134,314.5793
2020-01-15 11:55:00,314.0917,313.6101,314.5733
2020-01-15 11:56:00,314.0909,313.6098,314.5719
2020-01-15 11:57:00,314.0867,313.6083,314.5651
2020-01-15 11:58:00,314.0832,313.6095,314.5569
2020-01-15 11:59:00,314.0731,313.5994,314.5469
2020-01-15 12:00:00,314.064,313.6025,314.5254
2020-01-15 12:01:00,314.0504,313.6082,314.4925
2020-01-15 12:02:00,314.0428,313.6062,314.4794
2020-01-15 12:03:00,314.0421,313.6048,314.4795
2020-01-15 12:04:00,314.04,313.6011,314.4789
2020-01-15 12:05:00,314.0339,313.5912,314.4766
2020-01-15 12:06:00,314.0342,313.5916,314.4769
2020-01-15 12:07:00,314.0421,313.597,314.4872
2020-01-15 12:08:00,314.043,313.5978,314.4883
2020-01-15 12:09:00,314.0452,313.6011,314.4894
2020-01-15 12:10:00,314.0449,313.6002,314.4896
2020-01-15 12:11:00,314.0486,313.6091,314.4881
2020-01-15 12:12:00,314.0585,313.6369,314.4802
2020-01-15 12:13:00,314.0687,313.6646,314.4728
2020-01-15 12:14:00,314.0717,313.6662,314.4772
2020-01-15 12:15:00,314.0765,313.6644,314.4886
2020-01-15 12:16:00,314.0763,313.6646,314.4881
2020-01-15 12:17:00,314.0754,313.6658,314.4851
2020-01-15 12:18:00,314.0743,313.6669,314.4816
2020-01-15 12:19:00,314.0749,313.6665,314.4834
2020-01-15 12:20:00,314.0719,313.6672,314.4766
2020-01-15 12:21:00,314.0708,313.6666,314.475
2020-01-15 12:22:00,314.0739,313.6662,314.4816
2020-01-15 12:23:00,314.0786,313.6666,314.4906
2020-01-15 12:24:00,314.0808,313.6676,314.494
2020-01-15 12:25:00,314.085,313.6694,314.5007
2020-01-15 12:26:00,314.0935,313.6688,314.5181
2020-01-15 12:27:00,314.0986,313.6683,314.5288
2020-01-15 12:28:00,314.1018,313.6695,314.5341
2020-01-15 12:29:00,314.1102,313.6729,314.5474
2020-01-15 12:30:00,314.1224,313.7003,314.5445
2020-01-15 12:31:00,314.1348,313.7352,314.5343
2020-01-15 12:32:00,314.1421,313.7599,314.5243
2020-01-15 12:33:00,314.1524,313.7949,314.5098
2020-01-15 12:34:00,314.1592,313.8111,314.5073
2020-01-15 12:35:00,314.1644,313.8289,314.5
2020-01-15 12:36:00,314.1655,313.8307,314.5003
2020-01-15 12:37:00,314.1707,313.8375,314.5039
2020-01-15 12:38:00,314.1772,313.8487,314.5057
2020-01-15 12:39:00,314.1799,313.8513,314.5084
2020-01-15 12:40:00,314.1817,313.8517,314.5117
2020-01-15 12:41:00,314.1829,313.85,314.5157
2020-01-15 12:42:00,314.1849,313.8467,314.5231
2020-01-15 12:43:00,314.186,313.8447,314.5274
2020-01-15 12:44:00,314.1877,313.844,314.5314
2020-01-15 12:45:00,314.1885,313.844,314.533
2020-01-15 12:46:00,314.1918,313.8435,314.5402
2020-01-15 12:47:00,314.1947,313.8417,314.5476
2020-01-15 12:48:00,314.1955,313.8405,314.5505
2020-01-15 12:49:00,314.197,313.8397,314.5544
2020-01-15 12:50:00,314.1936,313.8358,314.5514
2020-01-15 12:51:00,314.1941,313.8367,314.5514
2020-01-15 12:52:00,314.1916,313.8329,314.5504
2020-01-15 12:53:00,314.1828,313.8066,314.5591
2020-01-15 12:54:00,314.1775,313.795,314.5599
2020-01-15 12:55:00,314.1755,313.7879,314.5631
2020-01-15 12:56:00,314.172,313.7794,314.5645
2020-01-15 12:57:00,314.168,313.7653,314.5706
2020-01-15 12:58:00,314.165,313.7591,314.571
2020-01-15 12:59:00,314.1683,313.7719,314.5647
2020-01-15 13:00:00,314.1677,313.7697,314.5656
2020-01-15 13:01:00,314.1651,313.756,314.5741
2020-01-15 13:02:00,314.1654,313.757,314.5737
2020-01-15 13:03:00,314.166,313.7593,314.5727
2020-01-15 13:04:00,314.169,313.7676,314.5704
2020-01-15 13:05:00,314.1719,313.7792,314.5646
2020-01-15 13:06:00,314.1739,313.7829,314.5649
2020-01-15 13:07:00,314.1699,313.7796,314.5603
2020-01-15 13:08:00,314.1666,313.7702,314.563
2020-01-15 13:09:00,314.1628,313.7576,314.5679
2020-01-15 13:10:00,314.1626,313.7569,314.5683
2020-01-15 13:11:00,314.1624,313.7564,314.5684
2020-01-15 13:12:00,314.1566,313.7408,314.5724
2020-01-15 13:13:00,314.1513,313.7292,314.5734
2020-01-15 13:14:00,314.152,313.7293,314.5746
2020-01-15 13:15:00,314.1488,313.7295,314.568
2020-01-15 13:16:00,314.146,313.7288,314.5631
